GeneFamily,Sample,Value,Condition
UniRef90_A0A062XBU4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0,Monarch
UniRef90_A0A062XBU4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,28.7752361768,Monarch
UniRef90_A0A062XBU4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,23.8981886652,Monarch
UniRef90_A0A062XBU4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,15.0313588093,Monarch
UniRef90_A0A062XBU4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,39.905885612199995,No-Monarch
UniRef90_A0A062XBU4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,13.6050241874,No-Monarch
UniRef90_A0A062XBU4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,0.0,No-Monarch
UniRef90_A0A062XBU4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,19.9615747981,No-Monarch
UniRef90_A0A062XBU4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,30.6279731011,No-Monarch
UniRef90_A0A062XBU4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062XBU8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,18.0314979142,Monarch
UniRef90_A0A062XBU8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062XBU8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,0.0,Monarch
UniRef90_A0A062XBU8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A062XBU8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,20.9102648724,Monarch
UniRef90_A0A062XBU8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,39.4954356717,Monarch
UniRef90_A0A062XBU8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,48.4162891714,Monarch
UniRef90_A0A062XBU8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,93.6902966558,Monarch
UniRef90_A0A062XBU8|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,30.4996889903,No-Monarch
UniRef90_A0A062XBU8|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,36.7272598655,No-Monarch
UniRef90_A0A062XBU8|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,19.2610099838,No-Monarch
UniRef90_A0A062XBU8|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,0.0,No-Monarch
UniRef90_A0A062XBU8|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,69.0472465207,No-Monarch
UniRef90_A0A062XBU8|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062XBV3|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,0.0,Monarch
UniRef90_A0A062XBV3|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062XBV3|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,33.3102004622,Monarch
UniRef90_A0A062XBV3|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A062XBV3|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0,Monarch
UniRef90_A0A062XBV3|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,27.1046806083,Monarch
UniRef90_A0A062XBV3|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,26.6666666667,Monarch
UniRef90_A0A062XBV3|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,36.8617424649,Monarch
UniRef90_A0A062XBV3|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,16.8421052632,No-Monarch
UniRef90_A0A062XBV3|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,10.1149425287,No-Monarch
UniRef90_A0A062XBV3|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,0.0,No-Monarch
UniRef90_A0A062XBV3|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,44.71535611310001,No-Monarch
UniRef90_A0A062XBV3|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,114.0584317506,No-Monarch
UniRef90_A0A062XBV3|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062XBV6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,39.3582415005,Monarch
UniRef90_A0A062XBV6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,44.901258893400005,Monarch
UniRef90_A0A062XBV6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,38.4664724421,Monarch
UniRef90_A0A062XBV6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A062XBV6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0,Monarch
UniRef90_A0A062XBV6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,37.346924788,Monarch
UniRef90_A0A062XBV6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,60.0753506015,Monarch
UniRef90_A0A062XBV6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,93.71112111549999,Monarch
UniRef90_A0A062XBV6|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,63.1354199701,No-Monarch
UniRef90_A0A062XBV6|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,61.4277954781,No-Monarch
UniRef90_A0A062XBV6|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,49.2615459763,No-Monarch
UniRef90_A0A062XBV6|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,61.0071575655,No-Monarch
UniRef90_A0A062XBV6|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,119.25480371299999,No-Monarch
UniRef90_A0A062XBV6|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062XBV6|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_248,13.5593654357,Monarch
UniRef90_A0A062XBV6|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062XBV6|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_250,32.407221900799996,Monarch
UniRef90_A0A062XBV6|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A062XBV6|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_252,0.0,Monarch
UniRef90_A0A062XBV6|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_253,19.8390843349,Monarch
UniRef90_A0A062XBV6|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_254,2.7100271002999996,Monarch
UniRef90_A0A062XBV6|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_255,5.4139194138999995,Monarch
UniRef90_A0A062XBV6|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_256,5.3479376837,No-Monarch
UniRef90_A0A062XBV6|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_257,5.3911880958000005,No-Monarch
UniRef90_A0A062XBV6|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_258,13.4068272153,No-Monarch
UniRef90_A0A062XBV6|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_259,16.1740815229,No-Monarch
UniRef90_A0A062XBV6|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_260,5.3847603311,No-Monarch
UniRef90_A0A062XBV6|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062XBW0|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,36.951380266,Monarch
UniRef90_A0A062XBW0|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062XBW0|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,66.72648365159999,Monarch
UniRef90_A0A062XBW0|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A062XBW0|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,22.534582775500002,Monarch
UniRef90_A0A062XBW0|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,0.0,Monarch
UniRef90_A0A062XBW0|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,22.398751346100003,Monarch
UniRef90_A0A062XBW0|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,157.06761807680002,Monarch
UniRef90_A0A062XBW0|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,18.4335711859,No-Monarch
UniRef90_A0A062XBW0|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,36.868686868699996,No-Monarch
UniRef90_A0A062XBW0|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,48.1772353966,No-Monarch
UniRef90_A0A062XBW0|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,0.0,No-Monarch
UniRef90_A0A062XBW0|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,190.646415618,No-Monarch
UniRef90_A0A062XBW0|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062XBX0|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,0.0,Monarch
UniRef90_A0A062XBX0|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062XBX0|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,0.0,Monarch
UniRef90_A0A062XBX0|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A062XBX0|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0,Monarch
UniRef90_A0A062XBX0|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,0.0,Monarch
UniRef90_A0A062XBX0|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,0.0,Monarch
UniRef90_A0A062XBX0|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,0.0,Monarch
UniRef90_A0A062XBX0|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,0.0,No-Monarch
UniRef90_A0A062XBX0|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,0.0,No-Monarch
UniRef90_A0A062XBX0|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,16.6666666667,No-Monarch
UniRef90_A0A062XBX0|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,0.0,No-Monarch
UniRef90_A0A062XBX0|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,54.9019607843,No-Monarch
UniRef90_A0A062XBX0|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062XBX5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,24.545474542199997,Monarch
UniRef90_A0A062XBX5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062XBX5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,42.8909597304,Monarch
UniRef90_A0A062XBX5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A062XBX5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0,Monarch
UniRef90_A0A062XBX5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,38.5138657978,Monarch
UniRef90_A0A062XBX5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,49.0849116118,Monarch
UniRef90_A0A062XBX5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,91.2737603472,Monarch
UniRef90_A0A062XBX5|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,53.6063387415,No-Monarch
UniRef90_A0A062XBX5|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,42.49111389,No-Monarch
UniRef90_A0A062XBX5|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,16.8562552145,No-Monarch
UniRef90_A0A062XBX5|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,35.0433941061,No-Monarch
UniRef90_A0A062XBX5|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,87.2820417183,No-Monarch
UniRef90_A0A062XBX5|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062XBX5|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_248,23.4537351562,Monarch
UniRef90_A0A062XBX5|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062XBX5|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_250,32.288372073000005,Monarch
UniRef90_A0A062XBX5|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A062XBX5|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_252,0.0,Monarch
UniRef90_A0A062XBX5|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_253,30.6086994096,Monarch
UniRef90_A0A062XBX5|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_254,0.0,Monarch
UniRef90_A0A062XBX5|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_255,7.1945471651999995,Monarch
UniRef90_A0A062XBX5|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_256,5.4249903359000005,No-Monarch
UniRef90_A0A062XBX5|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_257,1.8181818182,No-Monarch
UniRef90_A0A062XBX5|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_258,5.3989706488,No-Monarch
UniRef90_A0A062XBX5|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_259,3.5714399599,No-Monarch
UniRef90_A0A062XBX5|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_260,7.1915737985,No-Monarch
UniRef90_A0A062XBX5|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062XBX8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,0.0,Monarch
UniRef90_A0A062XBX8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062XBX8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,0.0,Monarch
UniRef90_A0A062XBX8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A062XBX8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0,Monarch
UniRef90_A0A062XBX8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,0.0,Monarch
UniRef90_A0A062XBX8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,35.213450478,Monarch
UniRef90_A0A062XBX8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,0.0,Monarch
UniRef90_A0A062XBX8|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,0.0,No-Monarch
UniRef90_A0A062XBX8|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,0.0,No-Monarch
UniRef90_A0A062XBX8|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,0.0,No-Monarch
UniRef90_A0A062XBX8|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,0.0,No-Monarch
UniRef90_A0A062XBX8|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,0.0,No-Monarch
UniRef90_A0A062XBX8|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062XBX9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,29.2572162254,Monarch
UniRef90_A0A062XBX9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062XBX9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,88.8518303902,Monarch
UniRef90_A0A062XBX9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A062XBX9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0,Monarch
UniRef90_A0A062XBX9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,59.9320110418,Monarch
UniRef90_A0A062XBX9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,87.3566465553,Monarch
UniRef90_A0A062XBX9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,69.0836825835,Monarch
UniRef90_A0A062XBX9|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,47.5933901447,No-Monarch
UniRef90_A0A062XBX9|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,41.3811873873,No-Monarch
UniRef90_A0A062XBX9|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,51.988081611300004,No-Monarch
UniRef90_A0A062XBX9|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,19.5631462035,No-Monarch
UniRef90_A0A062XBX9|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,147.70142299370002,No-Monarch
UniRef90_A0A062XBX9|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062XBY2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,0.0,Monarch
UniRef90_A0A062XBY2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062XBY2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,36.693996798,Monarch
UniRef90_A0A062XBY2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,15.564322636300002,Monarch
UniRef90_A0A062XBY2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0,Monarch
UniRef90_A0A062XBY2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,0.0,Monarch
UniRef90_A0A062XBY2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,22.699970448600002,Monarch
UniRef90_A0A062XBY2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,22.1350982956,Monarch
UniRef90_A0A062XBY2|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,48.5670422701,No-Monarch
UniRef90_A0A062XBY2|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,0.0,No-Monarch
UniRef90_A0A062XBY2|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,15.5894413223,No-Monarch
UniRef90_A0A062XBY2|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,12.3944233184,No-Monarch
UniRef90_A0A062XBY2|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,162.1813044665,No-Monarch
UniRef90_A0A062XBY2|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062XBY4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,19.5381778372,Monarch
UniRef90_A0A062XBY4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062XBY4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,49.572099988699996,Monarch
UniRef90_A0A062XBY4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,42.825889603,Monarch
UniRef90_A0A062XBY4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0,Monarch
UniRef90_A0A062XBY4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,32.8584377972,Monarch
UniRef90_A0A062XBY4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,95.4509446413,Monarch
UniRef90_A0A062XBY4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,41.3488400079,Monarch
UniRef90_A0A062XBY4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,60.4781793256,No-Monarch
UniRef90_A0A062XBY4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,41.095153312,No-Monarch
UniRef90_A0A062XBY4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,56.6782302061,No-Monarch
UniRef90_A0A062XBY4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,19.413346528199998,No-Monarch
UniRef90_A0A062XBY4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,31.4622462554,No-Monarch
UniRef90_A0A062XBY4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062XBZ0|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,29.387896146,Monarch
UniRef90_A0A062XBZ0|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062XBZ0|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,55.5445672871,Monarch
UniRef90_A0A062XBZ0|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A062XBZ0|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0,Monarch
UniRef90_A0A062XBZ0|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,26.5927621951,Monarch
UniRef90_A0A062XBZ0|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,44.9472414817,Monarch
UniRef90_A0A062XBZ0|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,59.4116635852,Monarch
UniRef90_A0A062XBZ0|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,48.57256657640001,No-Monarch
UniRef90_A0A062XBZ0|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,47.230554842,No-Monarch
UniRef90_A0A062XBZ0|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,33.7957420692,No-Monarch
UniRef90_A0A062XBZ0|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,23.052219260500003,No-Monarch
UniRef90_A0A062XBZ0|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,79.3071288633,No-Monarch
UniRef90_A0A062XBZ0|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062XBZ0|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_248,18.0583122928,Monarch
UniRef90_A0A062XBZ0|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062XBZ0|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_250,64.8103959304,Monarch
UniRef90_A0A062XBZ0|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A062XBZ0|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_252,0.0,Monarch
UniRef90_A0A062XBZ0|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_253,26.694974715900003,Monarch
UniRef90_A0A062XBZ0|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_254,40.6237010951,Monarch
UniRef90_A0A062XBZ0|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_255,91.81670081989999,Monarch
UniRef90_A0A062XBZ0|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_256,29.2231293808,No-Monarch
UniRef90_A0A062XBZ0|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_257,26.731286955399998,No-Monarch
UniRef90_A0A062XBZ0|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_258,29.0509656848,No-Monarch
UniRef90_A0A062XBZ0|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_259,8.4534846617,No-Monarch
UniRef90_A0A062XBZ0|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_260,61.65613263189999,No-Monarch
UniRef90_A0A062XBZ0|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062XBZ4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,0.0,Monarch
UniRef90_A0A062XBZ4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062XBZ4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,58.439454856000005,Monarch
UniRef90_A0A062XBZ4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A062XBZ4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,10.444979480299999,Monarch
UniRef90_A0A062XBZ4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,21.8764202344,Monarch
UniRef90_A0A062XBZ4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,53.332340267,Monarch
UniRef90_A0A062XBZ4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,45.1805353752,Monarch
UniRef90_A0A062XBZ4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,43.8636624055,No-Monarch
