GeneFamily,Sample,Value,Condition
UniRef90_A0A015ZMK9|g__Bacteroides.s__Bacteroides_uniformis,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A016AJ51|g__Bacteroides.s__Bacteroides_uniformis,Monarch_Wild_248,0.0,Monarch
UniRef90_A0A016AJ51|g__Bacteroides.s__Bacteroides_uniformis,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A016AJ51|g__Bacteroides.s__Bacteroides_uniformis,Monarch_Wild_250,0.0,Monarch
UniRef90_A0A016AJ51|g__Bacteroides.s__Bacteroides_uniformis,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A016AJ51|g__Bacteroides.s__Bacteroides_uniformis,Monarch_Wild_252,38.2441066676,Monarch
UniRef90_A0A016AJ51|g__Bacteroides.s__Bacteroides_uniformis,Monarch_Wild_253,0.0,Monarch
UniRef90_A0A016AJ51|g__Bacteroides.s__Bacteroides_uniformis,Monarch_Experiment_254,0.0,Monarch
UniRef90_A0A016AJ51|g__Bacteroides.s__Bacteroides_uniformis,Monarch_Experiment_255,0.0,Monarch
UniRef90_A0A016AJ51|g__Bacteroides.s__Bacteroides_uniformis,NoMonarch_Experiment_256,0.0,No-Monarch
UniRef90_A0A016AJ51|g__Bacteroides.s__Bacteroides_uniformis,NoMonarch_Experiment_257,0.0,No-Monarch
UniRef90_A0A016AJ51|g__Bacteroides.s__Bacteroides_uniformis,NoMonarch_Experiment_258,0.0,No-Monarch
UniRef90_A0A016AJ51|g__Bacteroides.s__Bacteroides_uniformis,NoMonarch_Experiment_259,0.0,No-Monarch
UniRef90_A0A016AJ51|g__Bacteroides.s__Bacteroides_uniformis,NoMonarch_Wild_260,0.0,No-Monarch
UniRef90_A0A016AJ51|g__Bacteroides.s__Bacteroides_uniformis,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A016BP93|g__Bacteroides.s__Bacteroides_uniformis,Monarch_Wild_248,0.0,Monarch
UniRef90_A0A016BP93|g__Bacteroides.s__Bacteroides_uniformis,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A016BP93|g__Bacteroides.s__Bacteroides_uniformis,Monarch_Wild_250,0.0,Monarch
UniRef90_A0A016BP93|g__Bacteroides.s__Bacteroides_uniformis,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A016BP93|g__Bacteroides.s__Bacteroides_uniformis,Monarch_Wild_252,8.2042875603,Monarch
UniRef90_A0A016BP93|g__Bacteroides.s__Bacteroides_uniformis,Monarch_Wild_253,0.0,Monarch
UniRef90_A0A016BP93|g__Bacteroides.s__Bacteroides_uniformis,Monarch_Experiment_254,0.0,Monarch
UniRef90_A0A016BP93|g__Bacteroides.s__Bacteroides_uniformis,Monarch_Experiment_255,0.0,Monarch
UniRef90_A0A016BP93|g__Bacteroides.s__Bacteroides_uniformis,NoMonarch_Experiment_256,0.0,No-Monarch
UniRef90_A0A016BP93|g__Bacteroides.s__Bacteroides_uniformis,NoMonarch_Experiment_257,0.0,No-Monarch
UniRef90_A0A016BP93|g__Bacteroides.s__Bacteroides_uniformis,NoMonarch_Experiment_258,0.0,No-Monarch
UniRef90_A0A016BP93|g__Bacteroides.s__Bacteroides_uniformis,NoMonarch_Experiment_259,0.0,No-Monarch
UniRef90_A0A016BP93|g__Bacteroides.s__Bacteroides_uniformis,NoMonarch_Wild_260,0.0,No-Monarch
UniRef90_A0A016BP93|g__Bacteroides.s__Bacteroides_uniformis,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A016BWL8|g__Bacteroides.s__Bacteroides_uniformis,Monarch_Wild_248,0.0,Monarch
UniRef90_A0A016BWL8|g__Bacteroides.s__Bacteroides_uniformis,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A016BWL8|g__Bacteroides.s__Bacteroides_uniformis,Monarch_Wild_250,0.0,Monarch
UniRef90_A0A016BWL8|g__Bacteroides.s__Bacteroides_uniformis,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A016BWL8|g__Bacteroides.s__Bacteroides_uniformis,Monarch_Wild_252,20.4563412633,Monarch
UniRef90_A0A016BWL8|g__Bacteroides.s__Bacteroides_uniformis,Monarch_Wild_253,0.0,Monarch
UniRef90_A0A016BWL8|g__Bacteroides.s__Bacteroides_uniformis,Monarch_Experiment_254,0.0,Monarch
UniRef90_A0A016BWL8|g__Bacteroides.s__Bacteroides_uniformis,Monarch_Experiment_255,0.0,Monarch
UniRef90_A0A016BWL8|g__Bacteroides.s__Bacteroides_uniformis,NoMonarch_Experiment_256,0.0,No-Monarch
UniRef90_A0A016BWL8|g__Bacteroides.s__Bacteroides_uniformis,NoMonarch_Experiment_257,0.0,No-Monarch
UniRef90_A0A016BWL8|g__Bacteroides.s__Bacteroides_uniformis,NoMonarch_Experiment_258,0.0,No-Monarch
UniRef90_A0A016BWL8|g__Bacteroides.s__Bacteroides_uniformis,NoMonarch_Experiment_259,0.0,No-Monarch
UniRef90_A0A016BWL8|g__Bacteroides.s__Bacteroides_uniformis,NoMonarch_Wild_260,0.0,No-Monarch
UniRef90_A0A016BWL8|g__Bacteroides.s__Bacteroides_uniformis,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A016DEW0|g__Bacteroides.s__Bacteroides_uniformis,Monarch_Wild_248,0.0,Monarch
UniRef90_A0A016DEW0|g__Bacteroides.s__Bacteroides_uniformis,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A016DEW0|g__Bacteroides.s__Bacteroides_uniformis,Monarch_Wild_250,0.0,Monarch
UniRef90_A0A016DEW0|g__Bacteroides.s__Bacteroides_uniformis,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A016DEW0|g__Bacteroides.s__Bacteroides_uniformis,Monarch_Wild_252,9.478385394,Monarch
UniRef90_A0A016DEW0|g__Bacteroides.s__Bacteroides_uniformis,Monarch_Wild_253,0.0,Monarch
UniRef90_A0A016DEW0|g__Bacteroides.s__Bacteroides_uniformis,Monarch_Experiment_254,0.0,Monarch
UniRef90_A0A016DEW0|g__Bacteroides.s__Bacteroides_uniformis,Monarch_Experiment_255,0.0,Monarch
UniRef90_A0A016DEW0|g__Bacteroides.s__Bacteroides_uniformis,NoMonarch_Experiment_256,0.0,No-Monarch
UniRef90_A0A016DEW0|g__Bacteroides.s__Bacteroides_uniformis,NoMonarch_Experiment_257,0.0,No-Monarch
UniRef90_A0A016DEW0|g__Bacteroides.s__Bacteroides_uniformis,NoMonarch_Experiment_258,0.0,No-Monarch
UniRef90_A0A016DEW0|g__Bacteroides.s__Bacteroides_uniformis,NoMonarch_Experiment_259,0.0,No-Monarch
UniRef90_A0A016DEW0|g__Bacteroides.s__Bacteroides_uniformis,NoMonarch_Wild_260,0.0,No-Monarch
UniRef90_A0A016DEW0|g__Bacteroides.s__Bacteroides_uniformis,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A016DEW0|g__Bacteroides.s__Bacteroides_uniformis_CAG_3,Monarch_Wild_248,0.0,Monarch
UniRef90_A0A016DEW0|g__Bacteroides.s__Bacteroides_uniformis_CAG_3,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A016DEW0|g__Bacteroides.s__Bacteroides_uniformis_CAG_3,Monarch_Wild_250,0.0,Monarch
UniRef90_A0A016DEW0|g__Bacteroides.s__Bacteroides_uniformis_CAG_3,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A016DEW0|g__Bacteroides.s__Bacteroides_uniformis_CAG_3,Monarch_Wild_252,8.2345765075,Monarch
UniRef90_A0A016DEW0|g__Bacteroides.s__Bacteroides_uniformis_CAG_3,Monarch_Wild_253,0.0,Monarch
UniRef90_A0A016DEW0|g__Bacteroides.s__Bacteroides_uniformis_CAG_3,Monarch_Experiment_254,0.0,Monarch
UniRef90_A0A016DEW0|g__Bacteroides.s__Bacteroides_uniformis_CAG_3,Monarch_Experiment_255,0.0,Monarch
UniRef90_A0A016DEW0|g__Bacteroides.s__Bacteroides_uniformis_CAG_3,NoMonarch_Experiment_256,0.0,No-Monarch
UniRef90_A0A016DEW0|g__Bacteroides.s__Bacteroides_uniformis_CAG_3,NoMonarch_Experiment_257,0.0,No-Monarch
UniRef90_A0A016DEW0|g__Bacteroides.s__Bacteroides_uniformis_CAG_3,NoMonarch_Experiment_258,0.0,No-Monarch
UniRef90_A0A016DEW0|g__Bacteroides.s__Bacteroides_uniformis_CAG_3,NoMonarch_Experiment_259,0.0,No-Monarch
UniRef90_A0A016DEW0|g__Bacteroides.s__Bacteroides_uniformis_CAG_3,NoMonarch_Wild_260,0.0,No-Monarch
UniRef90_A0A016DEW0|g__Bacteroides.s__Bacteroides_uniformis_CAG_3,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A016FI57|g__Bacteroides.s__Bacteroides_uniformis,Monarch_Wild_248,0.0,Monarch
UniRef90_A0A016FI57|g__Bacteroides.s__Bacteroides_uniformis,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A016FI57|g__Bacteroides.s__Bacteroides_uniformis,Monarch_Wild_250,0.0,Monarch
UniRef90_A0A016FI57|g__Bacteroides.s__Bacteroides_uniformis,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A016FI57|g__Bacteroides.s__Bacteroides_uniformis,Monarch_Wild_252,18.390154334200002,Monarch
UniRef90_A0A016FI57|g__Bacteroides.s__Bacteroides_uniformis,Monarch_Wild_253,0.0,Monarch
UniRef90_A0A016FI57|g__Bacteroides.s__Bacteroides_uniformis,Monarch_Experiment_254,0.0,Monarch
UniRef90_A0A016FI57|g__Bacteroides.s__Bacteroides_uniformis,Monarch_Experiment_255,0.0,Monarch
UniRef90_A0A016FI57|g__Bacteroides.s__Bacteroides_uniformis,NoMonarch_Experiment_256,0.0,No-Monarch
UniRef90_A0A016FI57|g__Bacteroides.s__Bacteroides_uniformis,NoMonarch_Experiment_257,0.0,No-Monarch
UniRef90_A0A016FI57|g__Bacteroides.s__Bacteroides_uniformis,NoMonarch_Experiment_258,0.0,No-Monarch
UniRef90_A0A016FI57|g__Bacteroides.s__Bacteroides_uniformis,NoMonarch_Experiment_259,0.0,No-Monarch
UniRef90_A0A016FI57|g__Bacteroides.s__Bacteroides_uniformis,NoMonarch_Wild_260,0.0,No-Monarch
UniRef90_A0A016FI57|g__Bacteroides.s__Bacteroides_uniformis,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A016FI57|g__Parabacteroides.s__Parabacteroides_goldsteinii,Monarch_Wild_248,0.0,Monarch
UniRef90_A0A016FI57|g__Parabacteroides.s__Parabacteroides_goldsteinii,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A016FI57|g__Parabacteroides.s__Parabacteroides_goldsteinii,Monarch_Wild_250,0.0,Monarch
UniRef90_A0A016FI57|g__Parabacteroides.s__Parabacteroides_goldsteinii,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A016FI57|g__Parabacteroides.s__Parabacteroides_goldsteinii,Monarch_Wild_252,14.4643957106,Monarch
UniRef90_A0A016FI57|g__Parabacteroides.s__Parabacteroides_goldsteinii,Monarch_Wild_253,0.0,Monarch
UniRef90_A0A016FI57|g__Parabacteroides.s__Parabacteroides_goldsteinii,Monarch_Experiment_254,0.0,Monarch
UniRef90_A0A016FI57|g__Parabacteroides.s__Parabacteroides_goldsteinii,Monarch_Experiment_255,0.0,Monarch
UniRef90_A0A016FI57|g__Parabacteroides.s__Parabacteroides_goldsteinii,NoMonarch_Experiment_256,0.0,No-Monarch
UniRef90_A0A016FI57|g__Parabacteroides.s__Parabacteroides_goldsteinii,NoMonarch_Experiment_257,0.0,No-Monarch
UniRef90_A0A016FI57|g__Parabacteroides.s__Parabacteroides_goldsteinii,NoMonarch_Experiment_258,0.0,No-Monarch
UniRef90_A0A016FI57|g__Parabacteroides.s__Parabacteroides_goldsteinii,NoMonarch_Experiment_259,0.0,No-Monarch
UniRef90_A0A016FI57|g__Parabacteroides.s__Parabacteroides_goldsteinii,NoMonarch_Wild_260,0.0,No-Monarch
UniRef90_A0A016FI57|g__Parabacteroides.s__Parabacteroides_goldsteinii,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A017N011|g__Parabacteroides.s__Parabacteroides_goldsteinii,Monarch_Wild_248,0.0,Monarch
UniRef90_A0A017N011|g__Parabacteroides.s__Parabacteroides_goldsteinii,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A017N011|g__Parabacteroides.s__Parabacteroides_goldsteinii,Monarch_Wild_250,0.0,Monarch
UniRef90_A0A017N011|g__Parabacteroides.s__Parabacteroides_goldsteinii,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A017N011|g__Parabacteroides.s__Parabacteroides_goldsteinii,Monarch_Wild_252,100.126518491,Monarch
UniRef90_A0A017N011|g__Parabacteroides.s__Parabacteroides_goldsteinii,Monarch_Wild_253,0.0,Monarch
UniRef90_A0A017N011|g__Parabacteroides.s__Parabacteroides_goldsteinii,Monarch_Experiment_254,0.0,Monarch
UniRef90_A0A017N011|g__Parabacteroides.s__Parabacteroides_goldsteinii,Monarch_Experiment_255,0.0,Monarch
UniRef90_A0A017N011|g__Parabacteroides.s__Parabacteroides_goldsteinii,NoMonarch_Experiment_256,0.0,No-Monarch
UniRef90_A0A017N011|g__Parabacteroides.s__Parabacteroides_goldsteinii,NoMonarch_Experiment_257,0.0,No-Monarch
UniRef90_A0A017N011|g__Parabacteroides.s__Parabacteroides_goldsteinii,NoMonarch_Experiment_258,0.0,No-Monarch
UniRef90_A0A017N011|g__Parabacteroides.s__Parabacteroides_goldsteinii,NoMonarch_Experiment_259,0.0,No-Monarch
UniRef90_A0A017N011|g__Parabacteroides.s__Parabacteroides_goldsteinii,NoMonarch_Wild_260,0.0,No-Monarch
UniRef90_A0A017N011|g__Parabacteroides.s__Parabacteroides_goldsteinii,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A017NHQ3|g__Bacteroides.s__Bacteroides_uniformis,Monarch_Wild_248,0.0,Monarch
UniRef90_A0A017NHQ3|g__Bacteroides.s__Bacteroides_uniformis,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A017NHQ3|g__Bacteroides.s__Bacteroides_uniformis,Monarch_Wild_250,0.0,Monarch
UniRef90_A0A017NHQ3|g__Bacteroides.s__Bacteroides_uniformis,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A017NHQ3|g__Bacteroides.s__Bacteroides_uniformis,Monarch_Wild_252,66.7600373483,Monarch
UniRef90_A0A017NHQ3|g__Bacteroides.s__Bacteroides_uniformis,Monarch_Wild_253,0.0,Monarch
UniRef90_A0A017NHQ3|g__Bacteroides.s__Bacteroides_uniformis,Monarch_Experiment_254,0.0,Monarch
UniRef90_A0A017NHQ3|g__Bacteroides.s__Bacteroides_uniformis,Monarch_Experiment_255,0.0,Monarch
UniRef90_A0A017NHQ3|g__Bacteroides.s__Bacteroides_uniformis,NoMonarch_Experiment_256,0.0,No-Monarch
UniRef90_A0A017NHQ3|g__Bacteroides.s__Bacteroides_uniformis,NoMonarch_Experiment_257,0.0,No-Monarch
UniRef90_A0A017NHQ3|g__Bacteroides.s__Bacteroides_uniformis,NoMonarch_Experiment_258,0.0,No-Monarch
UniRef90_A0A017NHQ3|g__Bacteroides.s__Bacteroides_uniformis,NoMonarch_Experiment_259,0.0,No-Monarch
UniRef90_A0A017NHQ3|g__Bacteroides.s__Bacteroides_uniformis,NoMonarch_Wild_260,0.0,No-Monarch
UniRef90_A0A017NHQ3|g__Bacteroides.s__Bacteroides_uniformis,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A023C5Q4|g__Pseudomonas.s__Pseudomonas_fluorescens_group,Monarch_Wild_248,0.0,Monarch
UniRef90_A0A023C5Q4|g__Pseudomonas.s__Pseudomonas_fluorescens_group,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A023C5Q4|g__Pseudomonas.s__Pseudomonas_fluorescens_group,Monarch_Wild_250,0.0,Monarch
UniRef90_A0A023C5Q4|g__Pseudomonas.s__Pseudomonas_fluorescens_group,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A023C5Q4|g__Pseudomonas.s__Pseudomonas_fluorescens_group,Monarch_Wild_252,0.0,Monarch
UniRef90_A0A023C5Q4|g__Pseudomonas.s__Pseudomonas_fluorescens_group,Monarch_Wild_253,0.0,Monarch
UniRef90_A0A023C5Q4|g__Pseudomonas.s__Pseudomonas_fluorescens_group,Monarch_Experiment_254,18.2555165079,Monarch
UniRef90_A0A023C5Q4|g__Pseudomonas.s__Pseudomonas_fluorescens_group,Monarch_Experiment_255,0.0,Monarch
UniRef90_A0A023C5Q4|g__Pseudomonas.s__Pseudomonas_fluorescens_group,NoMonarch_Experiment_256,0.0,No-Monarch
UniRef90_A0A023C5Q4|g__Pseudomonas.s__Pseudomonas_fluorescens_group,NoMonarch_Experiment_257,0.0,No-Monarch
UniRef90_A0A023C5Q4|g__Pseudomonas.s__Pseudomonas_fluorescens_group,NoMonarch_Experiment_258,0.0,No-Monarch
UniRef90_A0A023C5Q4|g__Pseudomonas.s__Pseudomonas_fluorescens_group,NoMonarch_Experiment_259,0.0,No-Monarch
UniRef90_A0A023C5Q4|g__Pseudomonas.s__Pseudomonas_fluorescens_group,NoMonarch_Wild_260,0.0,No-Monarch
UniRef90_A0A023C5Q4|g__Pseudomonas.s__Pseudomonas_fluorescens_group,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A023C9Y4|g__Pseudomonas.s__Pseudomonas_fluorescens_group,Monarch_Wild_248,0.0,Monarch
UniRef90_A0A023C9Y4|g__Pseudomonas.s__Pseudomonas_fluorescens_group,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A023C9Y4|g__Pseudomonas.s__Pseudomonas_fluorescens_group,Monarch_Wild_250,0.0,Monarch
UniRef90_A0A023C9Y4|g__Pseudomonas.s__Pseudomonas_fluorescens_group,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A023C9Y4|g__Pseudomonas.s__Pseudomonas_fluorescens_group,Monarch_Wild_252,0.0,Monarch
UniRef90_A0A023C9Y4|g__Pseudomonas.s__Pseudomonas_fluorescens_group,Monarch_Wild_253,0.0,Monarch
UniRef90_A0A023C9Y4|g__Pseudomonas.s__Pseudomonas_fluorescens_group,Monarch_Experiment_254,18.4781393785,Monarch
UniRef90_A0A023C9Y4|g__Pseudomonas.s__Pseudomonas_fluorescens_group,Monarch_Experiment_255,0.0,Monarch
UniRef90_A0A023C9Y4|g__Pseudomonas.s__Pseudomonas_fluorescens_group,NoMonarch_Experiment_256,0.0,No-Monarch
UniRef90_A0A023C9Y4|g__Pseudomonas.s__Pseudomonas_fluorescens_group,NoMonarch_Experiment_257,0.0,No-Monarch
UniRef90_A0A023C9Y4|g__Pseudomonas.s__Pseudomonas_fluorescens_group,NoMonarch_Experiment_258,0.0,No-Monarch
UniRef90_A0A023C9Y4|g__Pseudomonas.s__Pseudomonas_fluorescens_group,NoMonarch_Experiment_259,0.0,No-Monarch
UniRef90_A0A023C9Y4|g__Pseudomonas.s__Pseudomonas_fluorescens_group,NoMonarch_Wild_260,0.0,No-Monarch
UniRef90_A0A023C9Y4|g__Pseudomonas.s__Pseudomonas_fluorescens_group,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A023CC33|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_248,0.0,Monarch
UniRef90_A0A023CC33|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A023CC33|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_250,0.0,Monarch
UniRef90_A0A023CC33|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A023CC33|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_252,0.0,Monarch
UniRef90_A0A023CC33|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_253,0.0,Monarch
UniRef90_A0A023CC33|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Experiment_254,0.0,Monarch
UniRef90_A0A023CC33|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Experiment_255,0.0,Monarch
UniRef90_A0A023CC33|g__Pseudomonas.s__Pseudomonas_lundensis,NoMonarch_Experiment_256,0.0,No-Monarch
UniRef90_A0A023CC33|g__Pseudomonas.s__Pseudomonas_lundensis,NoMonarch_Experiment_257,0.0,No-Monarch
UniRef90_A0A023CC33|g__Pseudomonas.s__Pseudomonas_lundensis,NoMonarch_Experiment_258,0.0,No-Monarch
UniRef90_A0A023CC33|g__Pseudomonas.s__Pseudomonas_lundensis,NoMonarch_Experiment_259,0.0,No-Monarch
UniRef90_A0A023CC33|g__Pseudomonas.s__Pseudomonas_lundensis,NoMonarch_Wild_260,0.0,No-Monarch
UniRef90_A0A023CC33|g__Pseudomonas.s__Pseudomonas_lundensis,NoMonarch_Wild_261,58.4786285179,No-Monarch
UniRef90_A0A023CFY6|g__Pseudomonas.s__Pseudomonas_fluorescens_group,Monarch_Wild_248,0.0,Monarch
UniRef90_A0A023CFY6|g__Pseudomonas.s__Pseudomonas_fluorescens_group,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A023CFY6|g__Pseudomonas.s__Pseudomonas_fluorescens_group,Monarch_Wild_250,0.0,Monarch
UniRef90_A0A023CFY6|g__Pseudomonas.s__Pseudomonas_fluorescens_group,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A023CFY6|g__Pseudomonas.s__Pseudomonas_fluorescens_group,Monarch_Wild_252,0.0,Monarch
UniRef90_A0A023CFY6|g__Pseudomonas.s__Pseudomonas_fluorescens_group,Monarch_Wild_253,0.0,Monarch
UniRef90_A0A023CFY6|g__Pseudomonas.s__Pseudomonas_fluorescens_group,Monarch_Experiment_254,15.5005099118,Monarch
UniRef90_A0A023CFY6|g__Pseudomonas.s__Pseudomonas_fluorescens_group,Monarch_Experiment_255,0.0,Monarch
UniRef90_A0A023CFY6|g__Pseudomonas.s__Pseudomonas_fluorescens_group,NoMonarch_Experiment_256,0.0,No-Monarch
UniRef90_A0A023CFY6|g__Pseudomonas.s__Pseudomonas_fluorescens_group,NoMonarch_Experiment_257,0.0,No-Monarch
UniRef90_A0A023CFY6|g__Pseudomonas.s__Pseudomonas_fluorescens_group,NoMonarch_Experiment_258,0.0,No-Monarch
UniRef90_A0A023CFY6|g__Pseudomonas.s__Pseudomonas_fluorescens_group,NoMonarch_Experiment_259,0.0,No-Monarch
UniRef90_A0A023CFY6|g__Pseudomonas.s__Pseudomonas_fluorescens_group,NoMonarch_Wild_260,0.0,No-Monarch
UniRef90_A0A023CFY6|g__Pseudomonas.s__Pseudomonas_fluorescens_group,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A023CGQ2|g__Pseudomonas.s__Pseudomonas_fluorescens_group,Monarch_Wild_248,0.0,Monarch
UniRef90_A0A023CGQ2|g__Pseudomonas.s__Pseudomonas_fluorescens_group,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A023CGQ2|g__Pseudomonas.s__Pseudomonas_fluorescens_group,Monarch_Wild_250,0.0,Monarch
UniRef90_A0A023CGQ2|g__Pseudomonas.s__Pseudomonas_fluorescens_group,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A023CGQ2|g__Pseudomonas.s__Pseudomonas_fluorescens_group,Monarch_Wild_252,0.0,Monarch
UniRef90_A0A023CGQ2|g__Pseudomonas.s__Pseudomonas_fluorescens_group,Monarch_Wild_253,0.0,Monarch
UniRef90_A0A023CGQ2|g__Pseudomonas.s__Pseudomonas_fluorescens_group,Monarch_Experiment_254,11.5211966435,Monarch
UniRef90_A0A023CGQ2|g__Pseudomonas.s__Pseudomonas_fluorescens_group,Monarch_Experiment_255,0.0,Monarch
UniRef90_A0A023CGQ2|g__Pseudomonas.s__Pseudomonas_fluorescens_group,NoMonarch_Experiment_256,0.0,No-Monarch
UniRef90_A0A023CGQ2|g__Pseudomonas.s__Pseudomonas_fluorescens_group,NoMonarch_Experiment_257,0.0,No-Monarch
UniRef90_A0A023CGQ2|g__Pseudomonas.s__Pseudomonas_fluorescens_group,NoMonarch_Experiment_258,0.0,No-Monarch
UniRef90_A0A023CGQ2|g__Pseudomonas.s__Pseudomonas_fluorescens_group,NoMonarch_Experiment_259,0.0,No-Monarch
UniRef90_A0A023CGQ2|g__Pseudomonas.s__Pseudomonas_fluorescens_group,NoMonarch_Wild_260,0.0,No-Monarch
UniRef90_A0A023CGQ2|g__Pseudomonas.s__Pseudomonas_fluorescens_group,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A024E7D7|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_248,0.0,Monarch
UniRef90_A0A024E7D7|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A024E7D7|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_250,0.0,Monarch
UniRef90_A0A024E7D7|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A024E7D7|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_252,0.0,Monarch
UniRef90_A0A024E7D7|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_253,0.0,Monarch
UniRef90_A0A024E7D7|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Experiment_254,0.0,Monarch
UniRef90_A0A024E7D7|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Experiment_255,0.0,Monarch
UniRef90_A0A024E7D7|g__Pseudomonas.s__Pseudomonas_lundensis,NoMonarch_Experiment_256,16.0219339672,No-Monarch
UniRef90_A0A024E7D7|g__Pseudomonas.s__Pseudomonas_lundensis,NoMonarch_Experiment_257,0.0,No-Monarch
UniRef90_A0A024E7D7|g__Pseudomonas.s__Pseudomonas_lundensis,NoMonarch_Experiment_258,0.0,No-Monarch
UniRef90_A0A024E7D7|g__Pseudomonas.s__Pseudomonas_lundensis,NoMonarch_Experiment_259,0.0,No-Monarch
UniRef90_A0A024E7D7|g__Pseudomonas.s__Pseudomonas_lundensis,NoMonarch_Wild_260,0.0,No-Monarch
UniRef90_A0A024E7D7|g__Pseudomonas.s__Pseudomonas_lundensis,NoMonarch_Wild_261,32.3979759124,No-Monarch
UniRef90_A0A024E8E5|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_248,0.0,Monarch
UniRef90_A0A024E8E5|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A024E8E5|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_250,0.0,Monarch
UniRef90_A0A024E8E5|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A024E8E5|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_252,0.0,Monarch
UniRef90_A0A024E8E5|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_253,0.0,Monarch
UniRef90_A0A024E8E5|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Experiment_254,0.0,Monarch
UniRef90_A0A024E8E5|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Experiment_255,0.0,Monarch
UniRef90_A0A024E8E5|g__Pseudomonas.s__Pseudomonas_lundensis,NoMonarch_Experiment_256,17.8662662436,No-Monarch
UniRef90_A0A024E8E5|g__Pseudomonas.s__Pseudomonas_lundensis,NoMonarch_Experiment_257,0.0,No-Monarch
UniRef90_A0A024E8E5|g__Pseudomonas.s__Pseudomonas_lundensis,NoMonarch_Experiment_258,0.0,No-Monarch
